日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,深圳市上元资本管理有限公司-上元4号私募基金,投资公司,A股,14050020,7.99%,不变,--,002591
2017-09-30,融捷投资控股集团有限公司,投资公司,A股,162681860,7.92%,不变,--,002594
2017-09-30,上海三星半导体有限公司,其它,A股,52264808,2.55%,新进,--,002594
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,7676200,1.48%,不变,--,002595
2017-09-30,太平洋证券股份有限公司,证券公司,A股,25625398,3.97%,-2490000,-8.86%,002596
2017-09-30,重庆信三威投资咨询中心(有限合伙)-昌盛六号私募基金,投资公司,A股,16486530,2.55%,-197000,-1.18%,002596
2017-09-30,重庆信三威投资咨询中心(有限合伙)-昌盛九号私募基金,投资公司,A股,14006779,2.17%,819000,6.21%,002596
2017-09-30,安徽金瑞投资集团有限公司,投资公司,A股,249687195,44.63%,-11721798,-4.48%,002597
2017-09-30,浙江君弘资产管理有限公司-君弘京杭九期私募投资基金,投资公司,A股,4849278,0.87%,新进,--,002597
2017-09-30,浙江盈阳资产管理股份有限公司-盈阳涌鑫六号私募证券投资基金,投资公司,A股,3817000,0.68%,新进,--,002597
2017-09-30,章丘市公有资产经营有限公司,其它,A股,93000000,34.82%,不变,--,002598
2017-09-30,济南万相私募证券投资基金管理有限公司-万相一号2期精选价值私募证券投资基金,投资公司,A股,7270803,2.72%,-594299,-7.56%,002598
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,4146700,1.55%,不变,--,002598
2017-09-30,中投元邦资产管理(北京)有限公司-万相一号1期精选价值私募证券投资基金,投资公司,A股,3192880,1.20%,1310963,69.66%,002598
2017-09-30,济南万相私募证券投资基金管理有限公司-万相一号3期精选价值私募证券投资基金,投资公司,A股,2155499,0.81%,新进,--,002598
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,14883600,1.12%,7441800,100.00%,002600
2017-09-30,河南银泰投资有限公司,投资公司,A股,61864572,9.21%,-8689380,-12.32%,002601
2017-09-30,汤阴县豫鑫木糖开发有限公司,其它,A股,38668613,5.76%,-6500000,-14.39%,002601
2017-09-30,龙蟒佰利联集团股份有限公司回购专用证券账户,证券公司,A股,34239749,5.10%,5556004,19.37%,002601
2017-09-30,青岛保税区千业贸易有限公司,其它,A股,20934200,3.12%,不变,--,002601
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,8223600,1.22%,不变,--,002601
2017-09-30,焦作东方博雅投资有限公司,投资公司,A股,5839002,0.87%,-17641931,-75.13%,002601
2017-09-30,浙江华通控股集团有限公司,其它,A股,273000000,34.20%,不变,--,002602
2017-09-30,永丰国际集团(香港)有限公司,其它,A股,100012500,12.53%,不变,--,002602
2017-09-30,绍兴上虞盛通投资合伙企业(有限合伙),投资公司,A股,26894002,3.37%,新进,--,002602
2017-09-30,中信证券股份有限公司,证券公司,A股,26640035,3.34%,10998107,70.31%,002602
2017-09-30,北京天神互动科技有限公司,其它,A股,18572756,2.33%,新进,--,002602
2017-09-30,上海领庆创业投资管理有限公司,投资公司,A股,15135502,1.90%,新进,--,002602
2017-09-30,香港中央结算有限公司,其它,A股,10321241,1.29%,2628195,34.16%,002602
2017-09-30,以岭医药科技有限公司,其它,A股,286276398,31.40%,不变,--,002603
2017-09-30,武汉昭融汇利投资管理有限责任公司-昭融率然优选2号私募基金,投资公司,A股,6815000,0.75%,1415000,26.20%,002603
2017-09-30,深圳市亿鑫投资有限公司,投资公司,A股,6468987,0.71%,975215,17.75%,002603
2017-09-30,武汉昭融汇利投资管理有限责任公司-昭融率然价值1号私募基金,投资公司,A股,6285000,0.69%,885011,16.39%,002603
2017-09-30,上海同安投资管理有限公司-同安仁玺邦1号证券投资基金,投资公司,A股,5090000,0.56%,90000,1.80%,002603
2017-09-30,山东省高新技术创业投资有限公司,投资公司,A股,60787219,12.21%,-4729005,-7.22%,002604
2017-09-30,北京蓝海韬略资本运营中心(有限合伙)-蓝海汇智私募证券投资基金,投资公司,A股,933206,0.35%,-763694,-45.01%,002605
2017-09-30,北京蓝海韬略资本运营中心(有限合伙)-蓝海稳定成长一期私募基金,投资公司,A股,591800,0.22%,新进,--,002605
2017-09-30,阜宁稀土意隆磁材有限公司,其它,A股,5820000,1.91%,不变,--,002606
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,5443200,1.79%,不变,--,002606
2017-09-30,安徽亚夏实业股份有限公司,其它,A股,152696561,21.65%,不变,--,002607
2017-09-30,北京京泰阳光投资有限公司,投资公司,A股,24978652,3.54%,-201728,-0.80%,002607
2017-09-30,南京银行股份有限公司,金融,A股,92874289,17.67%,778065,0.84%,002608
2017-09-30,江苏舜天船舶股份有限公司破产企业财产处置专用账户,证券公司,A股,58027219,11.04%,-12442925,-17.66%,002608
2017-09-30,上海浦东发展银行股份有限公司南京分行,金融,A股,33681925,6.41%,不变,--,002608
2017-09-30,江苏银行股份有限公司,金融,A股,27900026,5.31%,不变,--,002608
2017-09-30,中航国际租赁有限公司,其它,A股,19060300,3.63%,不变,--,002608
2017-09-30,中国进出口银行江苏省分行,金融,A股,17657633,3.36%,不变,--,002608
2017-09-30,中国银行股份有限公司江苏省分行,金融,A股,13975953,2.66%,不变,--,002608
2017-09-30,广发银行股份有限公司南京分行,金融,A股,12543780,2.39%,不变,--,002608
2017-09-30,江苏省国信资产管理集团有限公司,其它,A股,11435533,2.18%,新进,--,002608
2017-09-30,江苏爱康实业集团有限公司,其它,A股,543996000,12.71%,不变,--,002610
2017-09-30,爱康国际控股有限公司,其它,A股,235920200,5.51%,不变,--,002610
2017-09-30,江阴爱康投资有限公司,投资公司,A股,46980000,1.10%,不变,--,002610
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,3493620,0.65%,不变,--,002613
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,5653125,2.40%,不变,--,002615
2017-09-30,中山市长青新产业有限公司,其它,A股,88800000,19.33%,不变,--,002616
2017-09-30,露笑集团有限公司,其它,A股,265261200,38.02%,不变,--,002617
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,10143560,1.45%,新进,--,002617
2017-09-30,深圳丹邦投资集团有限公司,投资公司,A股,153598000,28.03%,-10958000,-6.66%,002618
2017-09-30,深圳市丹侬科技有限公司,其它,A股,37369950,6.82%,不变,--,002618
2017-09-30,重庆信三威投资咨询中心(有限合伙)-润泽4号私募基金,投资公司,A股,10958000,2.00%,新进,--,002618
2017-09-30,浙江巨龙控股集团有限公司,其它,A股,130540269,21.44%,不变,--,002619
2017-09-30,日照银杏树股权投资基金(有限合伙),投资公司,A股,50808834,8.35%,不变,--,002619
2017-09-30,北京正阳富时投资管理有限公司,投资公司,A股,8823535,1.45%,不变,--,002619
2017-09-30,安吉丰禾投资合伙企业(有限合伙),投资公司,A股,6932561,1.14%,不变,--,002619
2017-09-30,北京泰腾博越资本管理中心(有限合伙),其它,A股,3670578,0.60%,新进,--,002619
2017-09-30,北京中民银发投资管理有限公司,投资公司,A股,2407424,0.40%,不变,--,002619
2017-09-30,深圳市瑞展实业发展有限公司,其它,A股,73770075,24.34%,44262045,150.00%,002620
2017-09-30,广州市裕煌贸易有限公司,其它,A股,22500000,7.42%,13500000,150.00%,002620
2017-09-30,华宝信托有限责任公司,信托投资公司,A股,11807688,3.90%,新进,--,002620
2017-09-30,中国国际金融股份有限公司,证券公司,A股,3106600,1.02%,新进,--,002620
2017-09-30,珠海融诚投资中心(有限合伙),投资公司,A股,77497381,39.11%,不变,--,002621
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,3624450,1.83%,不变,--,002621
2017-09-30,广州汇垠日丰投资合伙企业(有限合伙),投资公司,A股,200000000,23.83%,不变,--,002622
2017-09-30,浙江中泰创赢资产管理有限公司,其它,A股,8957849,1.07%,新进,--,002622
2017-09-30,常州市亚玛顿科技有限公司,其它,A股,72000000,45.12%,不变,--,002623
2017-09-30,常州高新技术风险投资有限公司,投资公司,A股,4640000,2.91%,不变,--,002623
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,2161500,1.35%,不变,--,002623
2017-09-30,深圳市允泰投资管理有限公司-允泰盈富证券投资基金,投资公司,A股,620608,0.39%,新进,--,002623
2017-09-30,天津分享星光股权投资基金合伙企业(有限合伙),投资公司,A股,35244898,10.50%,-1565700,-4.25%,002624
2017-09-30,天津广济企业管理咨询合伙企业(有限合伙),其它,A股,26431374,7.87%,不变,--,002624
2017-09-30,天津嘉冠企业管理咨询合伙企业(有限合伙),其它,A股,14474517,4.31%,不变,--,002624
2017-09-30,石河子快乐永久股权投资有限公司,投资公司,A股,13011127,3.88%,新进,--,002624
2017-09-30,北京华创盛景投资中心(有限合伙),投资公司,A股,5251373,1.56%,不变,--,002624
2017-09-30,天津华景光芒创业投资合伙企业(有限合伙),投资公司,A股,5085479,1.51%,-15700,-0.31%,002624
2017-09-30,林芝市巴宜区尚智投资有限公司,投资公司,A股,1920000,0.96%,不变,--,002625
2017-09-30,林芝市巴宜区山丘咨询有限公司,其它,A股,1740000,0.87%,不变,--,002625
2017-09-30,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),QFII,A股,972473,0.49%,不变,--,002625
2017-09-30,香港中央结算有限公司,其它,A股,649066,0.32%,不变,--,002625
2017-09-30,厦门金达威投资有限公司,投资公司,A股,201610572,35.01%,不变,--,002626
2017-09-30,中牧实业股份有限公司,其它,A股,135416447,23.51%,-6164737,-4.35%,002626
2017-09-30,厦门特工开发有限公司,其它,A股,35927386,6.24%,不变,--,002626
2017-09-30,宜昌交通旅游产业发展集团有限公司,其它,A股,47604636,36.03%,不变,--,002627
2017-09-30,湖北省鄂西生态文化旅游圈投资有限公司,投资公司,A股,9445364,7.15%,不变,--,002627
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,2202100,1.67%,不变,--,002627
2017-09-30,武汉金瑞麟资产管理有限公司-金瑞麟尊享二号私募投资基金,投资公司,A股,1500000,1.14%,不变,--,002627
2017-09-30,四川宏义嘉华实业有限公司,其它,A股,58118551,8.02%,新进,--,002628
2017-09-30,四川省道诚力实业投资有限责任公司,投资公司,A股,57600000,7.94%,不变,--,002628
2017-09-30,成都江凯置业有限公司,其它,A股,16000000,2.21%,不变,--,002628
2017-09-30,融诚基金管理有限公司,基金管理公司,A股,10681037,1.47%,不变,--,002628
2017-09-30,西藏瀚澧电子科技合伙企业(有限合伙),其它,A股,14039446,4.08%,不变,--,002629
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,9299800,2.70%,不变,--,002629
2017-09-30,中国国际金融股份有限公司,证券公司,A股,14644069,2.43%,不变,--,002630
2017-09-30,浙江道明投资有限公司,投资公司,A股,249600000,45.02%,不变,--,002632
2017-09-30,北京华创易盛资产管理中心(有限合伙),其它,A股,20643750,23.68%,不变,--,002633
2017-09-30,深圳前海厚润德财富管理有限公司-厚润德小市值三期私募投资基金,投资公司,A股,5580000,6.40%,-988800,-15.05%,002633
2017-09-30,洛克化学(深圳)有限公司,其它,A股,5174480,1.92%,2900,0.06%,002634
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,3316320,1.23%,不变,--,002634
2017-09-30,萍乡致安电子有限公司,其它,A股,14742000,5.98%,不变,--,002636
2017-09-30,上海东临实业有限公司,其它,A股,7197606,2.92%,不变,--,002636
2017-09-30,陕西省国际信托股份有限公司,信托投资公司,A股,1664565,0.68%,新进,--,002636
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,7356200,3.07%,不变,--,002637
2017-09-30,东莞勤上集团有限公司,其它,A股,254965370,27.22%,不变,--,002638
2017-09-30,天天科技有限公司,其它,A股,25000000,2.67%,不变,--,002638
2017-09-30,珠海星展资本管理有限公司,其它,A股,13729292,1.47%,不变,--,002638
2017-09-30,湖州弘康投资管理有限公司,投资公司,A股,12775628,1.36%,不变,--,002638
2017-09-30,新余睿景企业管理服务有限公司,其它,A股,25980000,2.92%,不变,--,002640
2017-09-30,公元塑业集团有限公司,其它,A股,472296370,52.75%,不变,--,002641
2017-09-30,广州市京海龙实业有限公司,其它,A股,9300000,1.04%,700000,8.14%,002641
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,8826480,0.99%,不变,--,002641
2017-09-30,上海翊辉投资管理有限公司,投资公司,A股,43536590,9.05%,-18711202,-30.06%,002642
2017-09-30,上海奥力锋投资发展中心(有限合伙),投资公司,A股,28722046,5.97%,-2321000,-7.48%,002642
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,6432750,1.34%,不变,--,002642
2017-09-30,中节能(山东)投资发展公司,投资公司,A股,186770000,22.81%,不变,--,002643
2017-09-30,鲁银投资集团股份有限公司,投资公司,A股,76847750,9.38%,不变,--,002643
2017-09-30,烟台市供销合作社,其它,A股,45754250,5.59%,不变,--,002643
2017-09-30,山东鲁银科技投资有限公司,投资公司,A股,35360000,4.32%,不变,--,002643
2017-09-30,科威特政府投资局,QFII,A股,7801559,0.95%,1504172,23.89%,002643
2017-09-30,澳门金融管理局,QFII,A股,6958242,0.85%,新进,--,002643
2017-09-30,兰州佛慈制药厂,其它,A股,308748436,60.46%,234700,0.08%,002644
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,986250,0.19%,不变,--,002644
2017-09-30,江苏华宏实业集团有限公司,其它,A股,90675000,61.01%,不变,--,002645
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,1011300,0.68%,不变,--,002645
2017-09-30,浙江海宁嘉慧投资合伙企业(有限合伙),投资公司,A股,766575,0.52%,新进,--,002645
2017-09-30,青海华实科技投资管理有限公司,投资公司,A股,292650000,65.03%,不变,--,002646
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,8432500,1.87%,不变,--,002646
2017-09-30,北京永阳泰和投资有限公司,投资公司,A股,4774100,1.06%,新进,--,002646
2017-09-30,和柚技术集团有限公司,其它,A股,105822565,28.35%,不变,--,002647
2017-09-30,深圳民众创新控股有限公司,其它,A股,69282428,18.56%,不变,--,002647
2017-09-30,中融汇通(天津)投资有限公司,投资公司,A股,19653972,5.27%,不变,--,002647
2017-09-30,重庆信三威投资咨询中心(有限合伙)-润泽2号私募基金,投资公司,A股,13401037,3.59%,不变,--,002647
2017-09-30,浙江卫星控股股份有限公司,其它,A股,399000000,49.88%,不变,--,002648
2017-09-30,嘉兴茂源投资有限公司,投资公司,A股,51000000,6.38%,不变,--,002648
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,4581700,0.57%,不变,--,002648
2017-09-30,湖南卓越投资有限公司,投资公司,A股,216471700,22.90%,不变,--,002650
2017-09-30,中国国际金融股份有限公司,证券公司,A股,3529853,0.93%,1514453,75.14%,002651
2017-09-30,北京中融鼎新投资管理有限公司-鼎金价值1号稳健型证券投资基金,投资公司,A股,2066300,0.55%,不变,--,002651
2017-09-30,泸溪勤硕来投资有限公司,投资公司,A股,192000000,44.44%,不变,--,002652
2017-09-30,哈尔滨嘉悦投资有限公司,投资公司,A股,24000000,5.55%,不变,--,002652
2017-09-30,昆山市创业投资有限公司,投资公司,A股,19895733,4.60%,新进,--,002652
2017-09-30,海思科医药集团股份有限公司回购专用证券账户,证券公司,A股,10658380,2.21%,不变,--,002653
2017-09-30,中央汇金资产管理有限责任公司,其它,A股,6732700,1.39%,不变,--,002653
2017-09-30,乌鲁木齐江明股权投资合伙企业(有限合伙),投资公司,A股,13728000,2.72%,不变,--,002654
